character	index	digits	pdf_page
踱	3343	2512121413122154	498
蹄	3344	2512121414345252	498
蹂	3345	2512121545231234	499
蟆	3346	2512141222511134	499
螃	3347	2512144143454153	500
器	3348	2512511344251251	500
噪	3349	2512512512511234	500
鹦	3350	2534253453135451	501
赠	3351	2534432524312511	501
默	3352	2543121144441344	502
黔	3353	2543121144443445	502
镜	3354	3111541431251135	503
赞	3355	3121353121352534	503
穆	3356	3123432511234333	504
篮	3357	3143142231425221	504
篡	3358	3143142511113454	504
篷	3359	3143143541112454	505
篱	3360	3143144134522554	505
儒	3361	3214524444132522	505
邀	3362	3251141533134454	506
衡	3363	3323525121134112	506
膨	3364	3511121251431333	506
雕	3365	3512125132411121	507
鲸	3366	3525121141251234	508
磨	3367	4131234123413251	509
瘾	3368	4134152355114544	510
瘸	3369	4134153251253434	510
凝	3370	4135311345452134	511
辨	3371	4143113434143112	511
辩	3372	4143113454143112	511
糙	3373	4312343121251454	512
糖	3374	4312344135112251	512
糕	3375	4312344311214444	512
燃	3376	4334354413444444	513
濒	3377	4412121233132534	514
澡	3378	4412512512511234	514
激	3379	4413251141533134	514
懒	3380	4421251234352534	515
憾	3381	4421312515344544	515
懈	3382	4423535112533112	516
窿	3383	4453452354131121	516
壁	3384	5132514143112121	516
避	3385	5132514143112454	517
缰	3386	5511251211251211	517
缴	3387	5513251141533134	518
戴	3388	12125121122134534	519
擦	3389	12144535445411234	519
藉	3390	12211123412212511	520
鞠	3391	12212511235431234	520
藏	3392	12213513125125534	520
藐	3393	12234435333251135	521
檬	3394	12341224511353334	521
檐	3395	12343513344111251	522
檀	3396	12344125251125111	522
礁	3397	13251324111214444	523
磷	3398	13251431234354152	523
霜	3399	14524444123425111	523
霞	3400	14524444512115154	523
瞭	3401	25111134432511234	524
瞧	3402	25111324111214444	524
瞬	3403	25111344345354152	524
瞳	3404	25111414312511211	524
瞩	3405	25111513325125214	524
瞪	3406	25111543341251431	525
曙	3407	25112522112132511	525
蹋	3408	25121212511541541	525
蹈	3409	25121213443321511	525
螺	3410	25121425121554234	526
蟋	3411	25121434312344544	526
蟀	3412	25121441554413412	526
嚎	3413	25141251451353334	527
赡	3414	25343513344111251	527
穗	3415	31234125112144544	530
魏	3416	31234531325113554	530
簧	3417	31431412212512134	530
簇	3418	31431441533131134	531
繁	3419	31554143134554234	531
徽	3420	33225215542343134	532
爵	3421	34432522151154124	533
朦	3422	35111224511353334	534
臊	3423	35112512512511234	534
鳄	3424	35251211251251115	535
癌	3425	41341251251251252	537
辫	3426	41431135514143112	537
赢	3427	41525135112534354	537
糟	3428	43123412512212511	537
糠	3429	43123441351124134	537
燥	3430	43342512512511234	537
懦	3431	44214524444132522	538
豁	3432	44511122513434251	538
臀	3433	51312213435542511	539
臂	3434	51325141431122511	539
翼	3435	54154125121122134	540
骤	3436	55112211154323334	541
藕	3437	122111234251125214	542
鞭	3438	122125112321251134	542
藤	3439	122351143113424134	543
覆	3440	125221332312511354	544
瞻	3441	251113513344111251	545
蹦	3442	251212125235113511	545
嚣	3443	251251132534251251	546
镰	3444	311154134315112234	548
翻	3445	343123425121541541	549
鳍	3446	352512111213352511	549
鹰	3447	413323241112135451	550
瀑	3448	441251112213424134	552
襟	3449	452341234123411234	552
璧	3450	513251414311211214	552
戳	3451	541541324111211534	553
孽	3452	1223251514143112521	554
警	3453	1223525131344111251	554
蘑	3454	1224131234123413251	554
藻	3455	1224412512512511234	554
攀	3456	1234343412341343112	554
曝	3457	2511251112213424134	555
蹲	3458	2512121431253511124	556
蹭	3459	2512121432524312511	556
蹬	3460	2512121543341251431	557
巅	3461	2521225111134132534	557
簸	3462	3143141221113453254	558
簿	3463	3143144411251124124	558
蟹	3464	3535112533112251214	560
颤	3465	4125251125111132534	560
靡	3466	4131234123421112111	560
癣	3467	4134135251211431112	560
瓣	3468	4143113335444143112	561
羹	3469	4311214444431121134	561
鳖	3470	4325234313435251211	561
爆	3471	4334251112213424134	561
疆	3472	5151211251211251211	562
鬓	3473	12111543334453212134	563
壤	3474	12141251251112213534	563
馨	3475	12152133554312342511	563
耀	3476	24313554154132411121	564
躁	3477	25121212512512511234	564
蠕	3478	25121414524444132522	565
嚼	3479	25134432522151154124	565
嚷	3480	25141251251112213534	565
巍	3481	25231234531325113554	565
籍	3482	31431411123412212511	566
鳞	3483	35251211431234354152	567
魔	3484	41312341234325113554	567
糯	3485	43123414524444132522	568
灌	3486	44112225125132411121	568
譬	3487	51325141431124111251	568
蠢	3488	111342511251214251214	569
霸	3489	145244441221251123511	570
露	3490	145244442512121354251	570
霹	3491	145244445132514143112	570
躏	3492	251212112242532411121	571
黯	3493	254312114444414312511	571
髓	3494	255452511131212511454	571
赣	3495	414312511123541212534	572
囊	3496	1251245251251112213534	574
镶	3497	3111541251251112213534	575
瓤	3498	4125125111221353433544	576
罐	3499	31125212225125132411121	577
矗	3500	122511111225111112251111	578
乂	3501	34	9
乜	3502	55	9
兀	3503	135	10
弋	3504	154	10
孑	3505	521	11
孓	3506	524	11
幺	3507	554	12
亓	3508	1132	12
韦	3509	1152	12
廿	3510	1221	12
丏	3511	1255	12
卅	3512	1322	13
仄	3513	1334	13
厄	3514	1355	13
仃	3515	3212	14
仉	3516	3235	14
仂	3517	3253	14
兮	3518	3415	15
刈	3519	3422	15
爻	3520	3434	15
卞	3521	4124	16
闩	3522	4251	16
讣	3523	4524	16
尹	3524	5113	16
夬	3525	5134	16
爿	3526	5213	16
毋	3527	5531	17
邗	3528	11252	17
邛	3529	12152	18
艽	3530	12235	18
艿	3531	12253	18
札	3532	12345	18
叵	3533	12515	18
匝	3534	12525	18
丕	3535	13241	18
匜	3536	15255	19
劢	3537	15353	19
卟	3538	25124	20
叱	3539	25135	20
叻	3540	25153	20
仨	3541	32111	21
仕	3542	32121	21
仟	3543	32312	21
仡	3544	32315	21
仫	3545	32354	21
仞	3546	32534	21
卮	3547	33155	21
氐	3548	35154	22
犰	3549	35335	22
刍	3550	35511	22
邝	3551	41352	23
邙	3552	41552	23
汀	3553	44112	23
讦	3554	45112	23
讧	3555	45121	23
讪	3556	45252	24
讫	3557	45315	24
尻	3558	51335	24
阡	3559	52312	24
尕	3560	53234	24
弁	3561	54132	25
驭	3562	55154	25
匡	3563	111215	25
耒	3564	111234	25
玎	3565	112112	25
玑	3566	112135	25
邢	3567	113252	25
圩	3568	121112	25
圬	3569	121115	26
圭	3570	121121	26
扦	3571	121312	26
圪	3572	121315	26
圳	3573	121322	26
圹	3574	121413	26
扪	3575	121425	26
圮	3576	121515	26
圯	3577	121515	26
芊	3578	122312	27
芍	3579	122354	27
芄	3580	122354	27
芨	3581	122354	27
芑	3582	122515	27
芎	3583	122515	27
芗	3584	122553	27
亘	3585	125111	27
厍	3586	131512	28
夼	3587	134322	28
戍	3588	134534	28
尥	3589	135354	28
乩	3590	212515	29
旯	3591	251135	29
曳	3592	251153	29
岌	3593	252354	30
屺	3594	252515	30
凼	3595	253452	31
囡	3596	255311	31
钇	3597	311155	31
缶	3598	311252	31
氘	3599	311532	31
氖	3600	311553	31
牝	3601	312135	31
伎	3602	321254	31
伛	3603	321345	32
伢	3604	321523	32
佤	3605	321554	32
仵	3606	323112	32
伥	3607	323154	32
伧	3608	323455	32
伉	3609	324135	32
伫	3610	324451	32
囟	3611	325341	33
汆	3612	342534	33
刖	3613	351122	33
夙	3614	351354	34
旮	3615	352511	34
刎	3616	353322	34
犷	3617	353413	34
犸	3618	353551	34
舛	3619	354152	34
凫	3620	354535	34
邬	3621	355152	34
饧	3622	355533	34
汕	3623	441252	36
汔	3624	441315	36
汐	3625	441354	36
汲	3626	441354	36
汜	3627	441515	36
汊	3628	441544	36
忖	3629	442124	36
忏	3630	442312	36
讴	3631	451345	37
讵	3632	451515	37
祁	3633	452452	37
讷	3634	452534	37
聿	3635	511112	37
艮	3636	511534	37
厾	3637	512154	37
阱	3638	521132	38
阮	3639	521135	38
阪	3640	523354	38
丞	3641	525341	38
妁	3642	531354	38
牟	3643	543112	39
纡	3644	551112	39
纣	3645	551124	39
纥	3646	551315	39
纨	3647	551354	39
玕	3648	1121112	39
玙	3649	1121151	39
抟	3650	1211154	40
抔	3651	1211324	40
圻	3652	1213312	41
坂	3653	1213354	41
坍	3654	1213541	42
坞	3655	1213551	42
抃	3656	1214124	42
抉	3657	1215134	42
㧐	3658	1215454	43
芫	3659	1221135	43
邯	3660	1221152	43
芸	3661	1221154	43
芾	3662	1221252	43
苈	3663	1221353	43
苣	3664	1221515	43
芷	3665	1222121	43
芮	3666	1222534	43
苋	3667	1222535	43
芼	3668	1223115	43
苌	3669	1223154	43
苁	3670	1223434	43
芩	3671	1223445	44
芪	3672	1223515	44
芡	3673	1223534	44
芟	3674	1223554	44
苄	3675	1224124	44
苎	3676	1224451	44
苡	3677	1225434	44
杌	3678	1234135	45
杓	3679	1234354	45
杞	3680	1234515	45
杈	3681	1234544	45
忑	3682	1244544	45
孛	3683	1245521	45
邴	3684	1253452	46
邳	3685	1324152	46
矶	3686	1325135	46
奁	3687	1341345	46
豕	3688	1353334	46
忒	3689	1454454	46
欤	3690	1513534	46
轫	3691	1521534	46
迓	3692	1523454	46
邶	3693	2111552	47
忐	3694	2114544	47
卣	3695	2125511	47
邺	3696	2243152	47
旰	3697	2511112	47
呋	3698	2511134	47
呒	3699	2511135	47
呓	3700	2511225	47
呔	3701	2511344	48
呖	3702	2511353	48
呃	3703	2511355	48
旸	3704	2511533	48
吡	3705	2511535	48
町	3706	2512112	48
虬	3707	2512145	48
呗	3708	2512534	48
吽	3709	2513112	48
吣	3710	2514544	49
吲	3711	2515152	49
帏	3712	2521152	49
岐	3713	2521254	49
岈	3714	2521523	49
岘	3715	2522535	49
岑	3716	2523445	49
岚	3717	2523534	50
兕	3718	2525135	50
囵	3719	2534351	50
囫	3720	2535331	50
钊	3721	3111522	50
钋	3722	3111524	50
钌	3723	3111552	50
迕	3724	3112454	50
氙	3725	3115252	50
氚	3726	3115322	50
牤	3727	3121415	50
佞	3728	3211531	51
邱	3729	3212152	51
攸	3730	3223134	51
佚	3731	3231134	51
佝	3732	3235251	51
佟	3733	3235444	51
佗	3734	3244535	52
伽	3735	3253251	52
彷	3736	3324153	52
佘	3737	3411234	52
佥	3738	3414431	52
孚	3739	3443521	52
豸	3740	3443533	53
坌	3741	3453121	53
肟	3742	3511115	53
邸	3743	3515452	53
奂	3744	3525134	53
劬	3745	3525153	53
狄	3746	3534334	53
狁	3747	3535435	53
鸠	3748	3535451	54
邹	3749	3551152	54
饨	3750	3551525	54
饩	3751	3553115	54
饪	3752	3553121	54
饫	3753	3553134	54
饬	3754	3553153	54
亨	3755	4125152	54
庑	3756	4131135	54
庋	3757	4131254	54
疔	3758	4134112	55
疖	3759	4134152	55
肓	3760	4152511	55
闱	3761	4251152	55
闳	3762	4251354	55
闵	3763	4254134	55
羌	3764	4311135	55
炀	3765	4334533	56
沣	3766	4411112	56
沅	3767	4411135	56
沔	3768	4411255	56
沤	3769	4411345	56
沌	3770	4411525	56
沏	3771	4411553	56
沚	3772	4412121	56
汩	3773	4412511	56
汨	3774	4412511	57
沂	3775	4413312	57
汾	3776	4413453	57
沨	3777	4413534	57
汴	3778	4414124	57
汶	3779	4414134	57
沆	3780	4414135	57
沩	3781	4414354	57
泐	3782	4415253	57
怃	3783	4421135	57
怄	3784	4421345	58
忡	3785	4422512	58
忤	3786	4423112	58
忾	3787	4423115	58
怅	3788	4423154	58
忻	3789	4423312	58
忪	3790	4423454	58
怆	3791	4423455	58
忭	3792	4424124	58
忸	3793	4425211	58
诂	3794	4512251	59
诃	3795	4512512	59
诅	3796	4525111	59
诋	3797	4535154	59
诌	3798	4535511	59
诏	3799	4553251	59
诒	3800	4554251	59
孜	3801	5213134	60
陇	3802	5213534	60
陀	3803	5244535	61
陂	3804	5253254	61
陉	3805	5254121	61
妍	3806	5311132	61
妩	3807	5311135	61
妪	3808	5311345	61
妣	3809	5311535	61
妊	3810	5313121	61
妗	3811	5313445	61
妫	3812	5314354	61
妞	3813	5315211	61
姒	3814	5315434	61
妤	3815	5315452	61
邵	3816	5325152	61
劭	3817	5325153	61
刭	3818	5412122	62
甬	3819	5425112	62
邰	3820	5425152	62
纭	3821	5511154	62
纰	3822	5511535	62
纴	3823	5513121	62
纶	3824	5513435	62
纾	3825	5515452	63
玮	3826	11211152	63
玡	3827	11211523	63
玭	3828	11211535	63
玠	3829	11213432	64
玢	3830	11213453	64
玥	3831	11213511	64
玦	3832	11215134	64
盂	3833	11225221	64
忝	3834	11342444	64
匦	3835	11521355	64
坩	3836	12112211	65
抨	3837	12114312	65
拤	3838	12121124	65
坫	3839	12121251	66
拈	3840	12121251	66
垆	3841	12121513	66
抻	3842	12125112	66
劼	3843	12125153	66
拃	3844	12131211	66
拊	3845	12132124	67
坼	3846	12133124	67
坻	3847	12135154	67
㧟	3848	12144115	68
坨	3849	12144535	68
坭	3850	12151335	68
抿	3851	12151515	68
坳	3852	12155453	69
耶	3853	12211152	69
苷	3854	12212211	70
苯	3855	12212341	70
苤	3856	12213241	70
茏	3857	12213534	70
苫	3858	12221251	70
苜	3859	12225111	71
苴	3860	12225111	71
苒	3861	12225211	71
苘	3862	12225251	71
茌	3863	12232121	71
苻	3864	12232124	71
苓	3865	12234454	71
茚	3866	12235152	71
茆	3867	12235352	71
茑	3868	12235451	72
茓	3869	12244534	72
茔	3870	12245121	72
茕	3871	12245512	72
茀	3872	12251532	72
苕	3873	12253251	72
枥	3874	12341353	73
枇	3875	12341535	73
杪	3876	12342343	73
杳	3877	12342511	74
枧	3878	12342535	74
杵	3879	12343112	74
枨	3880	12343154	74
枞	3881	12343434	74
枋	3882	12344153	75
杻	3883	12345211	75
杷	3884	12345215	75
杼	3885	12345452	75
矸	3886	13251112	76
砀	3887	13251533	76
刳	3888	13411522	77
奄	3889	13425115	77
瓯	3890	13451554	77
殁	3891	13543554	77
郏	3892	14313452	77
轭	3893	15211355	78
郅	3894	15412152	78
鸢	3895	15435451	78
盱	3896	25111112	79
昊	3897	25111134	79
昙	3898	25111154	80
杲	3899	25111234	80
昃	3900	25111334	80
咂	3901	25112525	80
呸	3902	25113241	81
昕	3903	25113312	81
昀	3904	25113541	81
旻	3905	25114134	81
昉	3906	25114153	81
炅	3907	25114334	81
咔	3908	25121124	82
畀	3909	25121132	82
虮	3910	25121435	82
咀	3911	25125111	82
呷	3912	25125112	82
黾	3913	25125115	82
呱	3914	25133544	83
呤	3915	25134454	83
咚	3916	25135444	83
咆	3917	25135515	83
咛	3918	25144512	83
呶	3919	25153154	83
呣	3920	25155414	84
呦	3921	25155453	84
咝	3922	25155551	84
岢	3923	25212512	84
岿	3924	25223511	84
岬	3925	25225112	85
岫	3926	25225121	85
帙	3927	25231134	85
岣	3928	25235251	85
峁	3929	25235352	85
刿	3930	25235422	85
迥	3931	25251454	85
岷	3932	25251515	85
剀	3933	25251522	86
帔	3934	25253254	86
峄	3935	25254112	86
沓	3936	25342511	86
囹	3937	25344541	86
罔	3938	25431415	87
钍	3939	31115121	87
钎	3940	31115312	87
钏	3941	31115322	87
钒	3942	31115354	87
钕	3943	31115531	87
钗	3944	31115544	87
邾	3945	31123452	87
迮	3946	31211454	88
牦	3947	31213115	88
竺	3948	31431411	89
迤	3949	31525454	89
佶	3950	32121251	89
佬	3951	32121335	89
佰	3952	32132511	89
侑	3953	32132511	89
侉	3954	32134115	90
臾	3955	32151134	90
岱	3956	32154252	90
侗	3957	32251251	90
侃	3958	32251325	90
侏	3959	32311234	91
侩	3960	32341154	91
佻	3961	32341534	91
佾	3962	32342511	91
侪	3963	32413432	92
佼	3964	32413434	92
佯	3965	32431112	92
侬	3966	32453534	92
帛	3967	32511252	92
阜	3968	32515112	92
侔	3969	32543112	93
徂	3970	33225111	93
刽	3971	34115422	94
郄	3972	34135452	94
怂	3973	34344544	94
籴	3974	34431234	94
瓮	3975	34541554	95
戗	3976	34551534	95
肼	3977	35111132	95
䏝	3978	35111154	95
肽	3979	35111344	95
肱	3980	35111354	96
肫	3981	35111525	96
剁	3982	35123422	97
迩	3983	35234454	97
郇	3984	35251152	97
狙	3985	35325111	97
狎	3986	35325112	97
狍	3987	35335515	98
狒	3988	35351532	98
咎	3989	35424251	98
炙	3990	35444334	98
枭	3991	35451234	98
饯	3992	35511534	98
饴	3993	35554251	98
冽	3994	41135422	98
冼	3995	41312135	99
庖	3996	41335515	99
疠	3997	41341153	99
疝	3998	41341252	99
疡	3999	41341533	100
兖	4000	41345435	100
妾	4001	41431531	100
劾	4002	41533453	101
炜	4003	43341152	101
𬉼	4004	43341345	101
炖	4005	43341525	102
炘	4006	43343312	102
炝	4007	43343455	102
炔	4008	43345134	102
泔	4009	44112211	103
沭	4010	44112344	103
泷	4011	44113534	103
泸	4012	44121513	103
泱	4013	44125134	103
泅	4014	44125341	104
泗	4015	44125351	104
泠	4016	44134454	104
泺	4017	44135234	104
泖	4018	44135352	104
泫	4019	44141554	104
泮	4020	44143112	105
沱	4021	44144535	105
泯	4022	44151515	105
泓	4023	44151554	105
泾	4024	44154121	106
怙	4025	44212251	106
怵	4026	44212344	106
怦	4027	44214312	106
怛	4028	44225111	106
怏	4029	44225134	106
怍	4030	44231211	106
㤘	4031	44235511	107
怩	4032	44251335	107
怫	4033	44251532	107
怿	4034	44254112	107
宕	4035	44513251	107
穹	4036	44534515	108
宓	4037	44545434	108
诓	4038	45111215	108
诔	4039	45111234	108
诖	4040	45121121	109
诘	4041	45121251	109
戾	4042	45131344	109
诙	4043	45134334	109
戽	4044	45134412	109
郓	4045	45152152	109
衩	4046	45234544	110
祆	4047	45241134	110
祎	4048	45241152	110
祉	4049	45242121	110
祇	4050	45243515	110
诛	4051	45311234	110
诜	4052	45312135	110
诟	4053	45331251	111
诠	4054	45341121	111
诣	4055	45352511	111
诤	4056	45355112	111
诧	4057	45445315	111
诨	4058	45451512	111
诩	4059	45541541	111
戕	4060	52131534	113
孢	4061	52135515	113
亟	4062	52251541	113
陔	4063	52415334	114
妲	4064	53125111	114
妯	4065	53125121	114
姗	4066	53135351	115
帑	4067	53154252	115
弩	4068	53154515	115
孥	4069	53154521	115
驽	4070	53154551	115
虱	4071	53251214	115
迦	4072	53251454	115
迨	4073	54251454	116
绀	4074	55112211	116
绁	4075	55112215	116
绂	4076	55113544	116
驷	4077	55125351	117
驸	4078	55132124	117
绉	4079	55135511	117
绌	4080	55152252	118
驿	4081	55154112	118
骀	4082	55154251	118
甾	4083	55525121	118
珏	4084	112111214	119
珐	4085	112112154	119
珂	4086	112112512	119
珑	4087	112113534	119
玳	4088	112132154	119
珀	4089	112132511	120
顸	4090	112132534	120
珉	4091	112151515	120
珈	4092	112153251	120
拮	4093	121121251	121
垭	4094	121122431	121
挝	4095	121124454	121
垣	4096	121125111	121
挞	4097	121134454	122
垤	4098	121154121	122
赳	4099	121213452	122
贲	4100	121222534	122
垱	4101	121243511	123
垌	4102	121251251	123
郝	4103	121323452	123
垧	4104	121325251	123
垓	4105	121415334	124
